Species,Networks
clusia dosreis unidsp 1,Dos_Reis_1983_Cult_et_form_sec_row_names.csv
clusia flavida,Gorchov_1995_row_names.csv
clusia gorchov1995 unidsp 1,Gorchov_1995_row_names.csv
clusia gundlachi,M_SD_005_row_names.csv
clusia hilariana,de_Oliveira_1999_row_names.csv
clusia lechleri,SAAV1_row_names.csv; SAAV2_row_names.csv
clusia m_sd_010single unidsp 1,M_SD_010_single_partners_added_row_names.csv
clusia palmana,Blake_1992_row_names.csv
clusia rosea,M_SD_003_row_names.csv; M_SD_004_row_names.csv; M_SD_005_row_names.csv
clusia sphaerocarpa,SAAV1_row_names.csv; SAAV2_row_names.csv
clusia trochiformis,SAAV1_row_names.csv; SAAV2_row_names.csv
clusiaceae aguiar2007 unidsp mult,Aguiar_2007_row_names.csv
clusiaceae gorchov1995 unidsp 1,Gorchov_1995_row_names.csv
coccocypselum aureum,Genrich_2017_row_names.csv
coccocypselum santiago2014 unidsp 1,Santiago_2014_close_to_remnant_row_names.csv
coccoloba barbadensis,Ramos_Robles_2016_net3_row_names.csv; Ramos_Robles_2016_net6_row_names.csv
coccoloba malaccoda unidsp 152,Malacco_da_Silva_2014_row_names.csv
codonanthe gorchov1995 unidsp 15,Gorchov_1995_row_names.csv
coffea arabica,M_SD_004_row_names.csv; M_SD_006_row_names.csv
coffea dosreis unidsp 1,Dos_Reis_1983_Cult_et_form_sec_row_names.csv
coffea eugenioides,M_SD_034_row_names.csv
coffea sessiliflora,Engel_2000_row_names.csv
colpoon compressum,Castley_2001_row_names.csv
columnea castano2018 unidsp 1,Castano_2018_row_names.csv
combretum schumannii,Engel_2000_row_names.csv
comocladia glabra,M_SD_005_row_names.csv
conceveiba correa2016 unidsp 1,Correa_2016_Caqueta_row_names.csv
condaminea corymbosa,Arias_Arone_2016_row_names.csv
connarus longistipitatus,Engel_2000_row_names.csv
conostegia blake1992 unidsp 514,Blake_1992_row_names.csv
conostegia bracteata,Blake_1992_row_names.csv
conostegia subcrustulata,Blake_1992_row_names.csv; Palmeirim_1989_row_names.csv
conostegia xalapensis,Castro_Luna_2012_row_names.csv; Lou_2007_row_names.csv; Mancina_2007_dry_row_names.csv; Wolfe_2014_row_names.csv
conyza bonariensis,M_SD_031_row_names.csv
copaifera langsdorffii,M_SD_012_row_names.csv; Malacco_da_Silva_2014_row_names.csv; Pedro_1992_row_names.csv
copaifera trapezifolia,Machado_de_Souza_2019_row_names.csv
coprosma foetidissima,Odonnell_1994_row_names.csv
coprosma grandifolia,Burns_2013_row_names.csv; Garcia_2014_Blue_Duck_row_names.csv; Garcia_2014_Charles_Plimmer_row_names.csv; Garcia_2014_George_Denton_row_names.csv; Garcia_2014_Mount_Fyfee_Reserve_row_names.csv; Garcia_2014_Puhi_Puhi_River_row_names.csv; Garcia_2014_Zealandia_row_names.csv; MacFarlane_2016_row_names.csv; Williams_1996_Eves_row_names.csv; Williams_1996_Marsden_row_names.csv; Wyman_2017_row_names.csv
coprosma lucida,Odonnell_1994_row_names.csv
coprosma odonnell1994 unidsp 1,Odonnell_1994_row_names.csv
coprosma propinqua,MacFarlane_2016_row_names.csv; Wyman_2017_row_names.csv
coprosma repens,Garcia_2014_Charles_Plimmer_row_names.csv; Garcia_2014_Zealandia_row_names.csv
coprosma rhamnoides,MacFarlane_2016_row_names.csv; Wyman_2017_row_names.csv
coprosma robusta,Burns_2013_row_names.csv; Garcia_2014_Blue_Duck_row_names.csv; Garcia_2014_Charles_Plimmer_row_names.csv; Garcia_2014_George_Denton_row_names.csv; Garcia_2014_Mount_Fyfee_Reserve_row_names.csv; Garcia_2014_Puhi_Puhi_River_row_names.csv; Garcia_2014_Zealandia_row_names.csv; MacFarlane_2016_row_names.csv; Williams_1996_Eves_row_names.csv; Williams_1996_Marsden_row_names.csv; Wyman_2017_row_names.csv
coprosma rotundifolia,Odonnell_1994_row_names.csv; Williams_1996_Eves_row_names.csv
cordia alba,Ramos_Robles_2016_net10_row_names.csv
cordia bicolor,M_SD_010_single_partners_added_row_names.csv
cordia curassavica,de_Oliveira_1999_row_names.csv; M_SD_010_single_partners_added_row_names.csv
cordia dichotoma,David_2011_tree_focal_watches_row_names.csv
cordia leucophlyctis,Nogales_2017_row_names.csv
cordia lutea,Nogales_2017_row_names.csv
cordia sp1 m_sd_012,M_SD_012_row_names.csv
cordia sulcata,M_SD_004_row_names.csv
cordiera sessilis,Lessa_2013_row_names.csv
cordyline australis,Williams_1996_Marsden_row_names.csv; Wyman_2017_row_names.csv
coriaria arborea,Burns_2013_row_names.csv; Garcia_2014_George_Denton_row_names.csv; Garcia_2014_Mount_Fyfee_Reserve_row_names.csv; Odonnell_1994_row_names.csv; Williams_1996_Marsden_row_names.csv; Wyman_2017_row_names.csv
cornus controversa,Koike_2008_row_names.csv
cornus florida,M_SD_001_row_names.csv
cornus kousa subsp kousa,Koike_2008_row_names.csv
cornus labbe2011 unidsp 340,Labbe_2011_row_names.csv
cornus sanguinea,Albrecht_111_2011_row_names.csv; Albrecht_111_2012_row_names.csv; Albrecht_315_2011_row_names.csv; Albrecht_315_2012_row_names.csv; Fuentes_1994_row_names.csv; Snow_1988_DJF_row_names.csv; Snow_1988_JJA_row_names.csv; Snow_1988_SON_row_names.csv
corynephorus canescens,Jaroszewicz_2013_row_names.csv
coscinium fenestratum,Jayasekara_2003_row_names.csv; Jayasekara_2007_row_names.csv
costus spicatus,Machado_de_Souza_2019_row_names.csv
cota tinctoria,Jaroszewicz_2013_row_names.csv
cotoneaster granatensis,M_SD_020_row_names.csv
couma utilis,Dos_Reis_1983_Cult_et_form_sec_row_names.csv
coussapoa gorchov1995 unidsp 1,Gorchov_1995_row_names.csv
coussapoa microcarpa,Machado_de_Souza_2019_row_names.csv
coussapoa oligocephala,Castro_Luna_2012_row_names.csv
coussapoa parvifolia,Gorchov_1995_row_names.csv
coussapoa villosa,Garcia_Morales_2012_row_names.csv; Gorchov_1995_row_names.csv
coussarea dehling2017 unidsp 1,Dehling_2017_San_Pedro_2_row_names.csv
coussarea paniculata,M_SD_010_single_partners_added_row_names.csv
coussarea saav2na unidsp 528,SAAV2_row_names.csv
crataegus monogyna,Albrecht_13_2012_row_names.csv; Albrecht_15_2012_row_names.csv; Albrecht_30_2012_row_names.csv; Fuentes_1994_row_names.csv; Garcia_2014_Charles_Plimmer_row_names.csv; Garcia_2014_Puhi_Puhi_River_row_names.csv; Garcia_2016_row_names.csv; M_SD_020_row_names.csv; MacFarlane_2016_row_names.csv; Peredo_2013_Pto_de_San_Lorenzo_row_names.csv; Peredo_2013_Puertos_de_Marabio_row_names.csv; Snow_1988_DJF_row_names.csv; Snow_1988_JJA_row_names.csv; Snow_1988_MAM_row_names.csv; Snow_1988_SON_row_names.csv; Sorensen_1981_row_names.csv; Williams_1996_Eves_row_names.csv
crateva religiosa,Hovestadt_1997_row_names.csv
crateva tapia,Ramos_Robles_2016_net8_row_names.csv
cremaspora triflora,Engel_2000_row_names.csv
critoniopsis floribunda,Quitian_2018_2000Fragmented_row_names.csv
crossopteryx febrifuga,Engel_2000_row_names.csv
crotalaria pumila,Nogales_2017_row_names.csv
croton rusbyi,Dehling_2017_San_Pedro_1_row_names.csv
croton schiedeanus,Gorchov_1995_row_names.csv
croton scouleri,Nogales_2017_row_names.csv
croton sylvaticus,Engel_2000_row_names.csv
cruciata glabra,Jaroszewicz_2013_row_names.csv
cryptocarpus pyriformis,Nogales_2017_row_names.csv
cryptocarya aschersoniana,Machado_de_Souza_2019_row_names.csv
cryptocarya impressa,Suzuki_2007_row_names.csv
cryptocarya moschata,Castro_2015_row_names.csv
cryptocarya pratt1985 unidsp 1,Pratt_1985_row_names.csv
cryptocarya pratt1985 unidsp 2,Pratt_1985_row_names.csv
cryptomeria japonica,M_SD_031_row_names.csv
cuatresia zamora-delgado2008 unidsp 444,Zamora_Delgado_2008_row_names.csv
cucumis engel2000 unidsp 1,Engel_2000_row_names.csv
cucumis melo,Engel_2000_row_names.csv
cucurbitaceae correa2016 unidsp 1,Correa_2016_Apaporis_row_names.csv; Correa_2016_Caqueta_row_names.csv
cucurbitaceae gomes2013 unidsp 32,Gomes_2013_row_names.csv
cucurbitaceae gorchov1995 unidsp 1,Gorchov_1995_row_names.csv
culcasia falcifolia,M_SD_034_row_names.csv
cullenia rosayroana,Jayasekara_2003_row_names.csv; Jayasekara_2007_row_names.csv
cupania americana,M_SD_003_row_names.csv; M_SD_005_row_names.csv
cupania dentata,Ramos_Robles_2016_net3_row_names.csv
cupania deoliveira unidsp 516,de_Oliveira_1999_row_names.csv
cupania emarginata,Andrade_2011_row_names.csv; de_Oliveira_1999_row_names.csv
cupania m_sd_010single unidsp 1,M_SD_010_single_partners_added_row_names.csv
cupania oblongifolia,Castro_2015_row_names.csv; Machado_de_Souza_2019_row_names.csv
cupania vernalis,Blendinger_2015_row_names.csv
curatella americana,Andrade_2011_row_names.csv
cussonia zimmermannii,Engel_2000_row_names.csv
cyclanthaceae arias-arone2016 unidsp 1,Arias_Arone_2016_row_names.csv
cyclanthus bipartitus,Castano_2018_row_names.csv
cyperaceae cruz2013 unidsp 1,Cruz_2013_Summer_row_names.csv
cyperaceae wyman2017 unidsp mult,Wyman_2017_row_names.csv
cyperus fuscus,Jaroszewicz_2013_row_names.csv
cyphostemma cyphopetalum,M_SD_034_row_names.csv
dacrycarpus dacrydioides,Garcia_2014_Blue_Duck_row_names.csv; Garcia_2014_Mount_Fyfee_Reserve_row_names.csv; Odonnell_1994_row_names.csv
dacrydium cupressinum,Odonnell_1994_row_names.csv
dacryodes quitian2018 unidsp 100,Quitian_2018_1000Fragmented_row_names.csv; Quitian_2018_1000Natural_row_names.csv
dactylis glomerata,Jaroszewicz_2013_row_names.csv
daphne gnidium,Costa_2013_endozoochory_row_names.csv; Fuentes_1994_row_names.csv
daphne laureola,M_SD_020_row_names.csv; Snow_1988_JJA_row_names.csv
daphniphyllum teysmannii,Noma_1997_row_names.csv
davilla kunthii,M_SD_010_single_partners_added_row_names.csv
dendropanax arboreus,Blake_1992_row_names.csv; M_SD_003_row_names.csv; M_SD_004_row_names.csv; M_SD_006_row_names.csv; Ramos_Robles_2016_net4_row_names.csv; Ramos_Robles_2016_net6_row_names.csv
dendropanax cuneatum,M_SD_009_row_names.csv; M_SD_012_row_names.csv
dendropemon bicolor,M_SD_004_row_names.csv
dendrophthora chrysostachya,Dehling_2017_Wayqecha_1_row_names.csv; Dehling_2017_Wayqecha_2_row_names.csv; Dehling_2017_Wayqecha_3_row_names.csv; Dehling_2017_Wayqecha_4_row_names.csv
dendrophthora densifolia,Dehling_2017_Wayqecha_1_row_names.csv; Dehling_2017_Wayqecha_2_row_names.csv; Dehling_2017_Wayqecha_3_row_names.csv; Dehling_2017_Wayqecha_4_row_names.csv
dendrophthora macbridei,SAAV1_row_names.csv
dendrophthora paucifolia,Dehling_2017_Wayqecha_1_row_names.csv; Dehling_2017_Wayqecha_2_row_names.csv
dendrophthora rotundata,Dehling_2017_Wayqecha_3_row_names.csv
deschampsia cespitosa,Jaroszewicz_2013_row_names.csv
desmodium incanum,Nogales_2017_row_names.csv
desmodium procumbens,Nogales_2017_row_names.csv
dichapetalum arenarium,Engel_2000_row_names.csv
dichrostachys cinerea,Engel_2000_row_names.csv
dictyocaryum lamarckianum,SAAV1_row_names.csv
dictyophleba lucida,Engel_2000_row_names.csv
dieffenbachia blake1992 unidsp 353,Blake_1992_row_names.csv
digitaria ischaemum,Jaroszewicz_2013_row_names.csv
dilleniaceae blake1992 unidsp 417,Blake_1992_row_names.csv
diogenesia vargasiana,Dehling_2017_Wayqecha_1_row_names.csv; Dehling_2017_Wayqecha_2_row_names.csv
dioscorea communis,Costa_2013_endozoochory_row_names.csv; Snow_1988_DJF_row_names.csv; Snow_1988_SON_row_names.csv; Sorensen_1981_row_names.csv
diospyros abyssinica,Engel_2000_row_names.csv; Hovestadt_1997_row_names.csv
diospyros acapulcensis subsp verae-crucis,Ramos_Robles_2016_net10_row_names.csv; Ramos_Robles_2016_net2_row_names.csv; Ramos_Robles_2016_net3_row_names.csv
diospyros consolatae,Engel_2000_row_names.csv
diospyros engel2000 unidsp 1,Engel_2000_row_names.csv
diospyros glandulosa,Suzuki_2007_row_names.csv
diospyros kaki,Koike_2008_row_names.csv
diospyros mespiliformis,Engel_2000_row_names.csv; Hovestadt_1997_row_names.csv
diospyros morrisiana,Chen_1999_row_names.csv; Noma_1997_row_names.csv
diospyros racemosa,Jayasekara_2003_row_names.csv; Jayasekara_2007_row_names.csv
diospyros sandwicensis,Chimera_2010_row_names.csv
diospyros squarrosa,Engel_2000_row_names.csv
diospyros vera,David_2011_tree_focal_watches_row_names.csv; Hovestadt_1997_row_names.csv
diplospora dubia,Chen_1999_row_names.csv
dipterocarpus gracilis,Suzuki_2007_row_names.csv
disterigma alaternoides,Dehling_2017_Wayqecha_1_row_names.csv; Dehling_2017_Wayqecha_4_row_names.csv
disterigma ovatum,Dehling_2017_Wayqecha_3_row_names.csv
doliocarpus dentatus,Blake_1992_row_names.csv; M_SD_010_single_partners_added_row_names.csv
doliocarpus schottianus,Machado_de_Souza_2019_row_names.csv
dovyalis longispina,M_SD_008_row_names.csv
dracaena fragrans,M_SD_034_row_names.csv
dracaena mannii,Engel_2000_row_names.csv
dracaena rockii,Chimera_2010_row_names.csv
drymaria garcia-estrada2012 unidsp 359,Garcia_Estrada_2012_row_names.csv
drymonia pilifera,Blake_1992_row_names.csv
drypetes natalensis,Engel_2000_row_names.csv
duchesnea indica,M_SD_031_row_names.csv
durio ceylanicus,Jayasekara_2003_row_names.csv; Jayasekara_2007_row_names.csv
dysoxylum cyrtobotryum,Suzuki_2007_row_names.csv
dysoxylum gotadhora,Jayasekara_2003_row_names.csv; Jayasekara_2007_row_names.csv; Sethi_2012_row_names.csv
dysoxylum pratt1985 unidsp 640,Pratt_1985_row_names.csv
dysoxylum sp1 m_sd_002,M_SD_002_row_names.csv
dyssochroma viridiflora,Mello_2014_Mata_de_Grota_row_names.csv
echinochloa crus-galli,Jaroszewicz_2013_row_names.csv
ehretia laevis,David_2011_tree_focal_watches_row_names.csv
ehretia tinifolia,Ramos_Robles_2016_net6_row_names.csv; Ramos_Robles_2016_net7_row_names.csv; Ramos_Robles_2016_net8_row_names.csv
ekebergia capensis,M_SD_008_row_names.csv
elaeagia mariae,Dehling_2017_San_Pedro_2_row_names.csv
elaeagnus conferta,Suzuki_2007_row_names.csv
elaeagnus labbe2011 unidsp 63,Labbe_2011_row_names.csv
elaeis guineensis,Engel_2000_row_names.csv
elaeocarpus dentatus,Burns_2013_row_names.csv; Garcia_2014_Blue_Duck_row_names.csv
elaeocarpus hookerianus,Odonnell_1994_row_names.csv; Wyman_2017_row_names.csv
elaeocarpus japonicus,Noma_1997_row_names.csv
elaeocarpus pratt1985 unidsp 61,Pratt_1985_row_names.csv
elaeocarpus sylvestris,Noma_1997_row_names.csv
elaeocarpus tectorius,Suzuki_2007_row_names.csv
ellipanthus hemandradenioides,Engel_2000_row_names.csv
elmerrillia sp1 m_sd_002,M_SD_002_row_names.csv
emex australis,Castley_2001_row_names.csv
endlicheria dehling2017 unidsp 438,Dehling_2017_San_Pedro_1_row_names.csv
endospermum sp1 m_sd_002,M_SD_002_row_names.csv
epilobium ciliatum,Jaroszewicz_2013_row_names.csv
epilobium hirsutum,Jaroszewicz_2013_row_names.csv
epilobium jaroszewicz2013 unidsp 204,Jaroszewicz_2013_row_names.csv
epilobium montanum,Jaroszewicz_2013_row_names.csv
epilobium obscurum,Jaroszewicz_2013_row_names.csv
epilobium palustre,Jaroszewicz_2013_row_names.csv
epilobium parviflorum,Jaroszewicz_2013_row_names.csv; M_SD_031_row_names.csv
epilobium roseum,Jaroszewicz_2013_row_names.csv
epiphyllum hookeri,M_SD_010_single_partners_added_row_names.csv
epiphyllum phyllanthus,Arias_Arone_2016_row_names.csv
eragrostis nogales2017 unidsp 133,Nogales_2017_row_names.csv
erianthemum dregei,M_SD_008_row_names.csv
ericaceae blake1992 unidsp 117,Blake_1992_row_names.csv
erigeron annuus,Jaroszewicz_2013_row_names.csv
erigeron canadensis,Jaroszewicz_2013_row_names.csv
eriobotrya japonica,Engel_2000_row_names.csv; Garcia_Estrada_2012_row_names.csv; Hayashi_1996_row_names.csv
eriochloa pacifica,Nogales_2017_row_names.csv
eriosema engel2000 unidsp 1,Engel_2000_row_names.csv
eriosema glomeratum,Engel_2000_row_names.csv
erythrophleum suaveolens,Engel_2000_row_names.csv
erythroxylum genrich2017 unidsp 693,Genrich_2017_row_names.csv
erythroxylum malaccoda unidsp 3,Malacco_da_Silva_2014_row_names.csv
escallonia paniculata,Quitian_2018_2000Natural_row_names.csv
euclea natalensis,Engel_2000_row_names.csv; M_SD_008_row_names.csv
euclea racemosa,Castley_2001_row_names.csv
eugenia baileyi,M_SD_010_single_partners_added_row_names.csv
eugenia calycina,Malacco_da_Silva_2014_row_names.csv
eugenia capensis,Castley_2001_row_names.csv
eugenia castro2015 unidsp 1,Castro_2015_row_names.csv
eugenia castro2015 unidsp 2,Castro_2015_row_names.csv
eugenia correa2016 unidsp 137,Correa_2016_Apaporis_row_names.csv
eugenia cuprea,Castro_2015_row_names.csv
eugenia cyclophylla,Andrade_2011_row_names.csv
eugenia deoliveira unidsp 914,de_Oliveira_1999_row_names.csv
eugenia faustino2006 unidsp 538,Faustino_2006_row_names.csv
eugenia hyemalis,Lessa_2013_row_names.csv
eugenia punicifolia,Malacco_da_Silva_2014_row_names.csv; Marcos_da_Silva_2013_row_names.csv
eugenia roxburghii,David_2011_tree_focal_watches_row_names.csv
eugenia saav1na unidsp 885,SAAV1_row_names.csv
eugenia saav2na unidsp 815,SAAV2_row_names.csv
eugenia sulcata,Machado_de_Souza_2019_row_names.csv
eugenia umbelliflora,Castro_2015_row_names.csv
eugenia uniflora,Athie_2009_row_names.csv; Robinson_2015_row_names.csv
euonymus europaeus,Albrecht_11_2012_row_names.csv; Albrecht_111_2012_row_names.csv; Albrecht_112_2012_row_names.csv; Albrecht_15_2012_row_names.csv; Albrecht_203_2012_row_names.csv; Albrecht_315_2011_row_names.csv; Albrecht_315_2012_row_names.csv; Albrecht_35_2012_row_names.csv; Albrecht_36_2012_row_names.csv; Snow_1988_DJF_row_names.csv; Snow_1988_SON_row_names.csv; Sorensen_1981_row_names.csv
euonymus verrucosus,Albrecht_11_2012_row_names.csv; Albrecht_111_2012_row_names.csv; Albrecht_35_2012_row_names.csv
euphorbiaceae arias-arone2016 unidsp 1,Arias_Arone_2016_row_names.csv
euphorbiaceae arias-arone2016 unidsp 2,Arias_Arone_2016_row_names.csv
euphorbiaceae cruz2013 unidsp 1,Cruz_2013_Autumn_row_names.csv; Cruz_2013_Winter_row_names.csv
euphorbiaceae genrich2017 unidsp 556,Genrich_2017_row_names.csv
eurya acuminata,Chen_1999_row_names.csv
eurya japonica,Noma_1997_row_names.csv
euterpe edulis,Castro_2015_row_names.csv; Fadini_2004_row_names.csv; Machado_de_Souza_2019_row_names.csv
euterpe precatoria,Correa_2016_Caqueta_row_names.csv
evodiella muelleri,Pratt_1985_row_names.csv
fagaceae gomes2013 unidsp 966,Gomes_2013_row_names.csv
fagaceae lessa2013 unidsp 1,Lessa_2013_row_names.csv
fagaceae lessa2013 unidsp 2,Lessa_2013_row_names.csv
fagaceae sarmwhole unidsp 1,SARM_whole_network_from_paper_row_names.csv
fagaceae sarmwhole unidsp 2,SARM_whole_network_from_paper_row_names.csv
fagaceae sarmwhole unidsp 225,SARM_whole_network_from_paper_row_names.csv
festuca altissima,Jaroszewicz_2013_row_names.csv
festuca gigantea,Jaroszewicz_2013_row_names.csv
festuca pratensis,Jaroszewicz_2013_row_names.csv
festuca rubra,Jaroszewicz_2013_row_names.csv
ficaria verna,Jaroszewicz_2013_row_names.csv
ficus 181,M_SD_002_row_names.csv
ficus 202,M_SD_002_row_names.csv
ficus 217,M_SD_002_row_names.csv
ficus 246,M_SD_002_row_names.csv
ficus 275,M_SD_002_row_names.csv
ficus 371,M_SD_002_row_names.csv
ficus abutilifolia,Daru_2015_row_names.csv
ficus aguiar2007 unidsp mult,Aguiar_2007_row_names.csv
ficus altissima,Suzuki_2007_row_names.csv
ficus americana,Castano_2018_row_names.csv; Correa_2016_Apaporis_row_names.csv; Dehling_2017_San_Pedro_1_row_names.csv; Gorchov_1995_row_names.csv; Preciado_Benitez_2015_row_names.csv; SAAV1_row_names.csv; Santiago_2014_close_to_remnant_row_names.csv; Santiago_2014_far_from_remnant_row_names.csv
ficus americana subsp andicola,Aguilar_Garavito_2014_mature_row_names.csv
ficus americana subsp guianensis,Novoa_2011_row_names.csv
ficus amplissima,David_2011_tree_focal_watches_row_names.csv
ficus annulata,Suzuki_2007_row_names.csv
ficus arias-arone2016 unidsp 1,Arias_Arone_2016_row_names.csv
ficus arias-arone2016 unidsp 2,Arias_Arone_2016_row_names.csv
ficus arias-arone2016 unidsp 3,Arias_Arone_2016_row_names.csv
ficus arias-arone2016 unidsp 4,Arias_Arone_2016_row_names.csv
ficus aurea,Garcia_Estrada_2012_row_names.csv
ficus benghalensis,Kamruzzaman_2008_row_names.csv
ficus benjamina,Hayashi_1996_row_names.csv; Suzuki_2007_row_names.csv
ficus blake1992 unidsp 734,Blake_1992_row_names.csv
ficus brevibracteata,Castano_2018_row_names.csv
ficus brito2010 unidsp 314,Brito_2010_row_names.csv
ficus cahuitensis,Lopez_and_Vaughn_2004_row_names.csv
ficus carica,Costa_2013_endozoochory_row_names.csv; Traveset_1992_row_names.csv
